order_id,customer_id,order_date,status,total_amount
ORD0001613,CUST000055,2025-08-15 22:34:29,returned,3723.93
ORD0001614,CUST000120,2025-07-16 19:08:08,canceled,2686.96
ORD0001615,CUST000158,2025-10-26 19:21:30,delivered,2196.94
ORD0001616,CUST000145,2025-09-19 12:41:59,delivered,2635.23
ORD0001617,CUST000094,2025-11-02 00:45:15,processing,794.84
ORD0001618,CUST000176,2025-10-14 09:37:44,shipped,2205.17
ORD0001619,CUST000082,2025-04-28 10:53:27,delivered,4237.54
ORD0001620,CUST000069,2025-10-19 09:03:10,delivered,1319.41
ORD0001621,CUST000154,2025-04-20 03:25:47,shipped,612.11
ORD0001622,CUST000050,2024-03-05 02:10:56,shipped,4144.78
ORD0001623,CUST000119,2025-09-15 23:35:15,delivered,2208.86
ORD0001624,CUST000166,2025-12-05 02:50:25,pending,838.82
ORD0001625,CUST000035,2024-01-09 13:38:38,shipped,4027.51
ORD0001626,CUST000169,2025-12-10 08:12:28,shipped,4269.98
ORD0001627,CUST000185,2025-07-09 13:55:06,delivered,323.87
ORD0001628,CUST000022,2025-07-19 02:19:23,delivered,4342.5
ORD0001629,CUST000105,2025-06-20 08:35:31,delivered,4434.31
ORD0001630,CUST000102,2025-11-10 15:51:57,delivered,1218.4
ORD0001631,CUST000147,2025-11-19 04:21:09,canceled,2633.69
ORD0001632,CUST000149,2025-06-01 04:56:12,shipped,4428.6
ORD0001633,CUST000061,2025-09-01 20:15:15,processing,4043.1
ORD0001634,CUST000085,2025-12-01 15:14:38,delivered,1980.26
ORD0001635,CUST000192,2025-11-30 11:08:44,shipped,2143.2
ORD0001636,CUST000037,2024-08-17 17:10:27,shipped,4851.12
ORD0001637,CUST000113,2025-09-01 13:20:51,shipped,2967.93
ORD0001638,CUST000126,2025-10-05 05:40:04,shipped,4746.12
ORD0001639,CUST000082,2025-11-01 09:05:42,shipped,3429.56
ORD0001640,CUST000072,2024-12-30 11:48:19,shipped,3592.57
ORD0001641,CUST000079,2024-02-21 01:36:40,delivered,4530.89
ORD0001642,CUST000009,2025-12-07 06:21:02,delivered,4004.76
ORD0001643,CUST000014,2025-12-08 12:04:15,canceled,3374.41
ORD0001644,CUST000065,2025-11-24 02:37:26,shipped,3212.8
ORD0001645,CUST000180,2025-03-20 12:53:49,canceled,3441.98
ORD0001646,CUST000137,2024-11-03 03:37:08,canceled,1972.93
ORD0001647,CUST000101,2025-12-08 07:35:48,shipped,496.74
ORD0001648,CUST000194,2025-09-30 14:26:35,shipped,4304.11
ORD0001649,CUST000042,2025-06-21 13:29:26,delivered,4403.36
ORD0001650,CUST000197,2025-12-06 22:52:04,shipped,217.71
ORD0001651,CUST000021,2025-10-20 15:41:44,shipped,2094.16
ORD0001652,CUST000086,2025-10-22 00:13:19,canceled,4110.19
ORD0001653,CUST000042,2025-02-03 09:38:45,shipped,1791.69
ORD0001654,CUST000155,2025-11-17 02:47:25,delivered,2293.65
ORD0001655,CUST000008,2025-11-23 18:29:43,processing,3225.88
ORD0001656,CUST000162,2025-03-02 12:17:03,delivered,723.66
ORD0001657,CUST000103,2024-12-13 17:54:37,delivered,1602.92
ORD0001658,CUST000022,2025-05-01 05:30:44,shipped,2606.01
ORD0001659,CUST000197,2025-12-07 01:38:08,delivered,4242.45
ORD0001660,CUST000176,2025-01-11 11:57:44,delivered,1631.03
ORD0001661,CUST000123,2025-12-04 12:33:31,delivered,1340.37
ORD0001662,CUST000176,2025-06-02 09:48:56,delivered,4007.67
ORD0001663,CUST000051,2024-05-19 00:30:43,shipped,950.35
ORD0001664,CUST000097,2025-11-02 17:01:19,shipped,4743.14
ORD0001665,CUST000143,2025-11-19 12:39:26,delivered,1182.1
ORD0001666,CUST000023,2025-11-19 07:52:02,shipped,3521.24
ORD0001667,CUST000044,2024-05-28 04:38:19,shipped,2173.07
ORD0001668,CUST000067,2025-01-14 12:11:38,processing,1871.2
ORD0001669,CUST000146,2025-07-03 03:53:03,pending,2652.9
ORD0001670,CUST000198,2025-01-26 05:45:45,delivered,2496.04
ORD0001671,CUST000058,2025-11-28 05:12:34,shipped,4732.96
ORD0001672,CUST000069,2025-10-19 13:19:41,delivered,1941.26
ORD0001673,CUST000111,2025-06-27 04:35:47,delivered,4976.28
ORD0001674,CUST000073,2025-03-12 22:16:58,shipped,2072.19
ORD0001675,CUST000038,2025-09-05 03:16:50,shipped,1345.91
ORD0001676,CUST000159,2025-10-29 23:23:38,canceled,1879.71
ORD0001677,CUST000176,2025-07-14 12:27:33,shipped,101.09
ORD0001678,CUST000035,2025-10-24 19:17:02,shipped,3480.47
ORD0001679,CUST000176,2024-08-10 15:08:16,delivered,3556.84
ORD0001680,CUST000189,2025-04-23 03:56:46,processing,2807.15
ORD0001681,CUST000014,2025-12-04 03:50:53,canceled,2381.12
ORD0001682,CUST000091,2025-09-05 18:08:52,pending,2547.48
ORD0001683,CUST000098,2025-05-27 19:47:39,returned,3372.75
ORD0001684,CUST000034,2025-04-09 16:50:39,pending,937.89
ORD0001685,CUST000044,2025-05-15 19:08:11,shipped,1728.92
ORD0001686,CUST000120,2025-05-24 23:22:15,processing,3565.77
ORD0001687,CUST000111,2025-06-02 00:31:17,shipped,1600.68
ORD0001688,CUST000033,2025-12-04 07:59:52,canceled,4182.28
ORD0001689,CUST000192,2025-10-24 05:50:10,canceled,1450.48
ORD0001690,CUST000068,2025-04-04 22:12:18,shipped,2207.09
ORD0001691,CUST000043,2024-10-28 11:39:01,delivered,2481.81
ORD0001692,CUST000039,2025-11-18 03:27:57,canceled,3304.23
ORD0001693,CUST000113,2025-04-16 15:04:42,shipped,320.11
ORD0001694,CUST000047,2024-05-08 10:29:45,shipped,859.6
ORD0001695,CUST000120,2025-09-20 05:36:46,processing,4481.12
ORD0001696,CUST000127,2024-12-10 07:08:18,shipped,4944.65
ORD0001697,CUST000144,2025-02-19 12:26:18,shipped,606.83
ORD0001698,CUST000185,2025-12-04 13:26:37,processing,1780.54
ORD0001699,CUST000053,2025-09-02 21:06:27,shipped,883.06
ORD0001700,CUST000131,2025-03-13 07:47:47,delivered,3332.53
ORD0001701,CUST000055,2025-07-16 22:28:13,returned,70.42
ORD0001702,CUST000197,2025-12-05 03:58:06,shipped,4606.05
ORD0001703,CUST000064,2025-12-08 05:03:45,shipped,516.81
ORD0001704,CUST000085,2025-01-22 11:18:43,shipped,4907.61
ORD0001705,CUST000032,2025-10-05 12:28:52,shipped,4649.28
ORD0001706,CUST000028,2024-11-14 12:54:37,shipped,451.26
ORD0001707,CUST000182,2025-06-12 08:23:27,shipped,3160.37
ORD0001708,CUST000069,2025-08-25 18:22:58,shipped,267.04
ORD0001709,CUST000160,2025-10-15 06:16:47,shipped,3671.15
ORD0001710,CUST000188,2025-11-28 15:58:30,processing,4323.23
ORD0001711,CUST000165,2025-03-24 15:41:16,shipped,324.9
ORD0001712,CUST000019,2025-12-05 06:28:04,returned,1937.89
ORD0001713,CUST000103,2025-01-25 12:50:09,shipped,4826.99
ORD0001714,CUST000103,2024-09-18 14:49:36,pending,1080.7
ORD0001715,CUST000100,2025-12-03 22:55:09,shipped,3253.48
ORD0001716,CUST000168,2025-03-10 23:17:21,processing,2479.68
ORD0001717,CUST000111,2025-08-06 09:14:35,canceled,3037.39
ORD0001718,CUST000092,2025-12-10 02:55:39,processing,1868.91
ORD0001719,CUST000052,2025-11-17 06:30:24,shipped,1971.04
ORD0001720,CUST000069,2025-11-14 18:58:47,processing,2141.55
ORD0001721,CUST000095,2025-10-20 11:21:31,shipped,3171.9
ORD0001722,CUST000024,2024-08-27 17:24:46,shipped,4867.7
ORD0001723,CUST000174,2025-07-25 15:44:31,delivered,3582.5
ORD0001724,CUST000127,2025-06-17 05:31:33,delivered,2647.16
ORD0001725,CUST000075,2025-12-08 00:33:50,shipped,4540.68
ORD0001726,CUST000123,2025-04-25 22:45:44,processing,682.56
ORD0001727,CUST000077,2025-12-05 09:40:20,shipped,2167.27
ORD0001728,CUST000146,2025-06-19 15:25:15,delivered,4590.64
ORD0001729,CUST000132,2025-07-28 22:32:39,shipped,2094.45
ORD0001730,CUST000119,2025-10-20 01:21:02,delivered,4073.48
ORD0001731,CUST000091,2025-10-16 09:46:54,delivered,3854.8
ORD0001732,CUST000005,2025-06-28 17:35:33,delivered,2341.25
ORD0001733,CUST000047,2025-02-09 19:13:51,pending,2110.45
ORD0001734,CUST000181,2025-09-20 17:48:34,shipped,3634.27
ORD0001735,CUST000194,2025-11-11 06:01:38,delivered,1362.12
ORD0001736,CUST000048,2025-08-15 19:08:17,shipped,3747.8
ORD0001737,CUST000155,2025-07-28 02:36:50,canceled,576.34
ORD0001738,CUST000137,2024-05-17 11:06:18,pending,627.56
ORD0001739,CUST000044,2025-09-10 21:37:59,shipped,3474.44
ORD0001740,CUST000169,2025-12-10 15:39:42,delivered,1548.86
ORD0001741,CUST000158,2025-04-18 17:09:31,delivered,4817.55
ORD0001742,CUST000173,2025-08-07 14:43:45,delivered,483.79
ORD0001743,CUST000035,2023-12-28 17:03:58,shipped,4089.04
ORD0001744,CUST000179,2025-01-07 12:02:26,canceled,1085.69
ORD0001745,CUST000167,2025-01-26 12:24:19,delivered,2207.15
ORD0001746,CUST000161,2025-11-06 06:46:13,shipped,1539.54
ORD0001747,CUST000119,2025-07-12 12:02:38,shipped,157.99
ORD0001748,CUST000043,2024-06-23 18:51:38,delivered,2254.07
ORD0001749,CUST000125,2025-08-18 03:38:48,pending,2275.11
ORD0001750,CUST000063,2024-05-19 11:40:11,shipped,4155.78
ORD0001751,CUST000101,2025-01-05 14:31:44,shipped,558.18
ORD0001752,CUST000183,2025-10-12 06:02:51,returned,4250.65
ORD0001753,CUST000189,2025-12-10 16:32:24,returned,233.24
ORD0001754,CUST000103,2025-07-23 21:48:53,shipped,3636.84
ORD0001755,CUST000174,2025-12-04 20:42:00,delivered,2465.11
ORD0001756,CUST000183,2024-12-28 00:33:15,shipped,2138.92
ORD0001757,CUST000081,2025-09-17 20:04:03,processing,4469.74
ORD0001758,CUST000107,2025-08-25 06:18:30,processing,3132.35
ORD0001759,CUST000166,2025-08-18 14:13:01,shipped,2209.34
ORD0001760,CUST000042,2025-02-24 09:43:16,delivered,2372.74
ORD0001761,CUST000113,2025-06-25 02:22:10,shipped,2958.91
ORD0001762,CUST000176,2024-11-17 05:23:02,canceled,4274.6
ORD0001763,CUST000184,2025-09-14 15:39:55,shipped,4421.71
ORD0001764,CUST000186,2025-09-05 13:57:31,shipped,2113.46
ORD0001765,CUST000173,2025-07-11 15:05:51,delivered,4008.79
ORD0001766,CUST000042,2025-11-10 16:47:35,shipped,3468.95
ORD0001767,CUST000023,2025-11-27 06:36:49,processing,1037.45
ORD0001768,CUST000156,2025-09-13 12:40:44,processing,2109.12
ORD0001769,CUST000127,2025-03-22 09:10:22,shipped,2806.31
ORD0001770,CUST000005,2025-08-15 06:40:55,canceled,1817.37
ORD0001771,CUST000041,2024-09-20 19:01:26,delivered,4477.56
ORD0001772,CUST000009,2025-12-03 21:35:35,processing,2181.57
ORD0001773,CUST000159,2025-09-16 10:08:36,processing,1159.27
ORD0001774,CUST000067,2025-06-11 22:03:11,delivered,3858.4
ORD0001775,CUST000198,2025-04-16 11:41:03,shipped,798.33
ORD0001776,CUST000177,2025-12-07 20:39:37,delivered,565.5
ORD0001777,CUST000013,2025-07-19 06:16:58,delivered,4815.1
ORD0001778,CUST000194,2025-09-06 10:05:35,returned,3919.18
ORD0001779,CUST000157,2025-11-02 00:28:48,canceled,554.25
ORD0001780,CUST000144,2024-03-12 06:01:51,shipped,876.88
ORD0001781,CUST000031,2024-09-25 03:13:10,canceled,827.31
ORD0001782,CUST000075,2025-12-05 10:20:43,delivered,2517.04
ORD0001783,CUST000026,2025-05-28 06:31:16,delivered,1706.31
ORD0001784,CUST000036,2025-10-21 23:41:27,delivered,2223.59
ORD0001785,CUST000107,2024-08-27 17:27:01,shipped,4055.27
ORD0001786,CUST000088,2025-04-05 18:19:03,shipped,471.91
ORD0001787,CUST000096,2025-08-22 18:19:03,delivered,1835.18
ORD0001788,CUST000171,2025-05-08 23:59:40,shipped,3779.86
ORD0001789,CUST000108,2025-01-08 17:03:12,processing,2172.67
ORD0001790,CUST000105,2025-07-27 09:01:40,returned,2604.97
ORD0001791,CUST000175,2024-12-25 09:43:01,canceled,2240.76
ORD0001792,CUST000198,2024-02-16 13:29:32,delivered,2610.88
ORD0001793,CUST000018,2025-07-29 11:02:58,shipped,2038.17
ORD0001794,CUST000198,2024-06-15 11:16:08,shipped,1996.67
ORD0001795,CUST000010,2025-07-06 14:10:13,canceled,336.16
ORD0001796,CUST000162,2025-09-28 04:47:17,delivered,4385.28
ORD0001797,CUST000076,2025-08-29 13:27:22,shipped,3420.31
ORD0001798,CUST000142,2025-08-03 21:38:16,delivered,1602.79
ORD0001799,CUST000089,2024-05-17 12:11:48,delivered,4506.03
ORD0001800,CUST000157,2025-11-28 20:58:42,processing,2049.49
ORD0001801,CUST000165,2025-02-22 10:20:55,canceled,3140.58
ORD0001802,CUST000159,2025-12-08 00:24:12,shipped,1758.99
ORD0001803,CUST000167,2025-05-07 05:44:12,delivered,4410.82
ORD0001804,CUST000022,2025-04-02 13:06:20,shipped,1980.47
ORD0001805,CUST000185,2025-10-16 07:19:46,canceled,2626.33
ORD0001806,CUST000139,2025-10-27 12:20:14,shipped,2582.77
ORD0001807,CUST000080,2025-07-30 17:00:15,shipped,3196.64
ORD0001808,CUST000006,2025-08-01 18:53:52,canceled,2722.67
ORD0001809,CUST000067,2025-03-27 00:50:58,delivered,1554.51
ORD0001810,CUST000109,2025-10-22 05:55:39,processing,346.73
ORD0001811,CUST000096,2025-02-26 21:16:42,delivered,1804.64
ORD0001812,CUST000013,2025-11-20 01:05:31,delivered,667.51
ORD0001813,CUST000077,2025-08-22 21:27:12,delivered,2293.08
ORD0001814,CUST000061,2025-08-18 16:28:08,delivered,4476.98
ORD0001815,CUST000161,2025-11-04 05:25:39,delivered,1207.5
ORD0001816,CUST000077,2025-05-03 02:01:58,delivered,4084.64
ORD0001817,CUST000147,2025-07-02 06:19:37,delivered,2622.35
ORD0001818,CUST000064,2025-03-25 17:12:27,shipped,2932.73
ORD0001819,CUST000200,2025-04-18 21:26:11,shipped,775.44
ORD0001820,CUST000109,2025-10-04 03:29:00,processing,357.86
ORD0001821,CUST000034,2025-02-03 23:52:59,shipped,436.46
ORD0001822,CUST000174,2025-09-22 07:16:56,shipped,2816.89
ORD0001823,CUST000200,2025-05-01 21:49:06,canceled,2942.3
ORD0001824,CUST000163,2025-09-26 03:24:02,returned,3460.64
ORD0001825,CUST000126,2025-11-12 17:33:57,returned,4127.87
ORD0001826,CUST000037,2025-06-23 14:32:56,processing,3570.2
ORD0001827,CUST000034,2025-07-31 07:10:28,shipped,2669.25
ORD0001828,CUST000178,2025-07-01 00:43:21,shipped,211.41
ORD0001829,CUST000041,2025-07-16 07:07:01,shipped,4761.52
ORD0001830,CUST000155,2025-09-24 02:12:40,processing,1879.45
ORD0001831,CUST000075,2025-10-27 11:23:54,shipped,632.82
ORD0001832,CUST000079,2024-11-21 13:11:43,shipped,2455.33
ORD0001833,CUST000037,2024-09-14 03:41:40,delivered,2137.7
ORD0001834,CUST000079,2024-09-11 21:15:09,shipped,4104.67
ORD0001835,CUST000126,2025-06-24 01:14:17,processing,1775.81
ORD0001836,CUST000012,2025-08-03 15:14:39,shipped,1583.02
ORD0001837,CUST000116,2025-11-02 14:51:11,delivered,2402.38
ORD0001838,CUST000185,2025-11-21 16:02:10,delivered,3821.66
ORD0001839,CUST000130,2025-11-16 03:04:50,shipped,2277.15
ORD0001840,CUST000115,2024-06-04 02:16:01,canceled,1659.82
ORD0001841,CUST000160,2025-09-11 11:52:18,shipped,4506.21
ORD0001842,CUST000087,2025-07-29 00:49:34,pending,3368.7
ORD0001843,CUST000114,2025-06-21 13:08:30,delivered,4336.47
ORD0001844,CUST000182,2024-02-05 08:04:07,delivered,3990.99
ORD0001845,CUST000182,2024-09-12 23:01:56,delivered,662.72
ORD0001846,CUST000144,2024-04-14 19:00:46,shipped,3112.59
ORD0001847,CUST000148,2025-05-18 21:57:51,returned,2632.68
ORD0001848,CUST000193,2025-10-09 09:42:48,shipped,142.39
ORD0001849,CUST000169,2025-12-10 05:27:47,shipped,143.92
ORD0001850,CUST000053,2025-08-18 19:11:16,delivered,4202.64
ORD0001851,CUST000149,2025-03-30 06:24:56,processing,2691.04
ORD0001852,CUST000083,2025-06-12 11:02:52,delivered,2482.79
ORD0001853,CUST000006,2025-10-01 09:13:39,shipped,2103.94
ORD0001854,CUST000136,2025-07-03 11:54:16,shipped,500.57
ORD0001855,CUST000026,2025-10-25 18:07:46,shipped,762.97
ORD0001856,CUST000066,2025-12-08 21:17:10,processing,1568.63
ORD0001857,CUST000105,2025-10-20 18:13:47,shipped,3091.65
ORD0001858,CUST000084,2025-07-13 08:15:36,pending,339.58
ORD0001859,CUST000100,2025-09-28 20:39:38,shipped,2093.47
ORD0001860,CUST000083,2025-02-20 17:14:11,shipped,4147.32
ORD0001861,CUST000031,2024-05-28 21:37:15,shipped,3773.06
ORD0001862,CUST000151,2025-03-31 17:37:13,shipped,3774.33
ORD0001863,CUST000099,2024-11-22 17:42:06,shipped,1625.77
ORD0001864,CUST000142,2025-09-12 19:22:09,processing,193.09
ORD0001865,CUST000163,2025-07-14 11:26:19,canceled,142.18
ORD0001866,CUST000142,2025-11-21 08:40:01,delivered,1269.26
ORD0001867,CUST000143,2025-11-22 23:30:13,delivered,1557.83
ORD0001868,CUST000105,2025-07-22 09:59:43,processing,3197.21
ORD0001869,CUST000053,2025-07-09 19:54:25,shipped,4927.28
ORD0001870,CUST000063,2025-02-04 14:50:24,returned,4808.69
ORD0001871,CUST000143,2025-06-20 18:47:44,pending,4072.59
ORD0001872,CUST000159,2025-09-28 13:41:25,delivered,878.54
ORD0001873,CUST000016,2025-06-02 17:57:42,shipped,1291.9
ORD0001874,CUST000175,2025-01-08 16:19:45,returned,4220.07
ORD0001875,CUST000055,2025-07-17 13:29:35,delivered,1442.49
ORD0001876,CUST000042,2025-09-03 12:57:25,delivered,1538.16
ORD0001877,CUST000102,2025-10-31 15:20:40,processing,741.27
ORD0001878,CUST000143,2025-02-06 23:11:40,canceled,1093.71
ORD0001879,CUST000130,2025-03-14 00:13:00,canceled,4729.77
ORD0001880,CUST000163,2025-07-25 04:52:35,returned,3553.38
ORD0001881,CUST000070,2025-09-27 19:12:11,delivered,1642.11
ORD0001882,CUST000054,2025-11-11 15:12:24,returned,1675.86
ORD0001883,CUST000178,2025-05-31 09:09:53,delivered,60.14
ORD0001884,CUST000122,2024-06-22 02:04:05,canceled,3379.9
ORD0001885,CUST000106,2025-06-01 10:39:49,canceled,3531.33
ORD0001886,CUST000196,2025-01-23 02:08:48,shipped,3947.16
ORD0001887,CUST000167,2025-08-11 01:42:49,processing,203.19
ORD0001888,CUST000172,2025-09-11 02:45:17,delivered,1797.32
ORD0001889,CUST000097,2025-11-26 17:25:06,shipped,927.07
ORD0001890,CUST000197,2025-12-11 00:24:32,delivered,91.74
ORD0001891,CUST000119,2025-08-24 16:06:24,canceled,2250.66
ORD0001892,CUST000057,2025-11-30 08:57:52,pending,1441.62
ORD0001893,CUST000182,2024-10-20 23:57:15,shipped,4090.59
ORD0001894,CUST000161,2025-08-06 20:38:45,delivered,1144.68
ORD0001895,CUST000127,2025-12-05 02:47:20,shipped,1439.74
ORD0001896,CUST000181,2025-12-09 05:22:52,delivered,85.32
ORD0001897,CUST000164,2024-10-25 14:50:42,processing,1422.87
ORD0001898,CUST000129,2025-08-07 13:58:28,shipped,1009.16
ORD0001899,CUST000190,2025-11-29 13:22:50,delivered,3034.71
ORD0001900,CUST000045,2025-11-15 11:15:29,delivered,3742.57
ORD0001901,CUST000033,2025-11-22 16:51:34,canceled,4284.62
ORD0001902,CUST000134,2025-11-02 19:41:21,delivered,999.67
ORD0001903,CUST000174,2025-06-16 14:29:20,returned,3480.28
ORD0001904,CUST000137,2025-08-23 19:26:29,shipped,2822.57
ORD0001905,CUST000117,2024-11-10 14:20:28,canceled,3222.78
ORD0001906,CUST000167,2024-12-21 06:51:59,canceled,1648.85
ORD0001907,CUST000105,2025-05-16 15:20:10,processing,2615.56
ORD0001908,CUST000127,2025-04-13 20:05:38,shipped,265.15
ORD0001909,CUST000185,2025-03-30 02:29:02,pending,4596.04
ORD0001910,CUST000137,2025-04-17 04:31:33,shipped,1989.7
ORD0001911,CUST000086,2025-06-11 17:59:59,canceled,4047.98
ORD0001912,CUST000189,2025-03-30 09:33:56,returned,2147.91
ORD0001913,CUST000020,2025-04-18 04:37:58,shipped,1679.66
ORD0001914,CUST000017,2025-11-28 21:22:45,delivered,187.97
ORD0001915,CUST000111,2025-04-17 06:48:17,delivered,3150.17
ORD0001916,CUST000086,2025-08-16 05:28:15,shipped,2394.2
ORD0001917,CUST000088,2025-11-03 17:09:44,processing,1701.26
ORD0001918,CUST000061,2024-07-19 13:55:51,delivered,3116.85
ORD0001919,CUST000196,2024-06-06 07:25:20,delivered,2915.73
ORD0001920,CUST000022,2025-04-11 18:09:42,canceled,1918.11
ORD0001921,CUST000178,2025-05-04 16:51:26,delivered,356.91
ORD0001922,CUST000114,2025-03-27 02:29:15,shipped,3149.62
ORD0001923,CUST000017,2025-11-03 10:40:48,delivered,2818.33
ORD0001924,CUST000076,2025-08-14 20:40:13,shipped,3105.64
ORD0001925,CUST000106,2024-09-23 19:29:50,canceled,3948.0
ORD0001926,CUST000160,2024-11-05 13:34:00,shipped,2347.84
ORD0001927,CUST000110,2025-12-08 13:59:02,delivered,1731.1
ORD0001928,CUST000173,2024-10-24 23:36:06,shipped,1674.56
ORD0001929,CUST000050,2024-05-06 11:07:40,processing,2996.12
ORD0001930,CUST000018,2025-11-05 03:00:20,delivered,1008.39
ORD0001931,CUST000147,2025-06-26 19:55:55,delivered,1318.62
ORD0001932,CUST000108,2025-07-24 09:21:57,delivered,2250.89
ORD0001933,CUST000063,2024-03-31 00:51:17,delivered,349.43
ORD0001934,CUST000080,2025-08-24 05:56:40,shipped,4800.72
ORD0001935,CUST000194,2025-10-24 08:19:27,shipped,4431.85
ORD0001936,CUST000199,2024-06-12 14:21:42,processing,1577.94
ORD0001937,CUST000088,2025-04-07 10:26:57,shipped,90.01
ORD0001938,CUST000151,2025-09-11 07:21:19,delivered,333.72
ORD0001939,CUST000130,2025-09-17 07:30:13,canceled,2139.2
ORD0001940,CUST000051,2024-08-17 02:24:16,delivered,1046.24
ORD0001941,CUST000018,2025-09-17 07:42:06,shipped,2404.84
ORD0001942,CUST000178,2025-10-07 23:15:23,delivered,1689.17
ORD0001943,CUST000149,2025-07-02 22:11:21,returned,3099.71
ORD0001944,CUST000108,2025-03-27 17:20:08,shipped,2298.8
ORD0001945,CUST000011,2025-10-22 19:14:15,shipped,68.3
ORD0001946,CUST000058,2025-11-26 05:48:23,shipped,3138.4
ORD0001947,CUST000062,2025-07-02 19:21:04,delivered,4765.31
ORD0001948,CUST000085,2025-11-21 21:38:28,delivered,1066.32
ORD0001949,CUST000048,2025-07-07 02:49:51,shipped,414.97
ORD0001950,CUST000008,2025-09-04 06:28:11,processing,1488.35
ORD0001951,CUST000050,2025-06-16 22:40:07,delivered,3839.39
ORD0001952,CUST000012,2024-10-06 08:27:30,shipped,1456.3
ORD0001953,CUST000057,2025-12-07 06:41:01,shipped,912.71
ORD0001954,CUST000142,2025-07-12 05:41:41,shipped,156.39
ORD0001955,CUST000068,2024-11-29 15:43:23,pending,3403.39
ORD0001956,CUST000098,2024-12-30 01:15:39,shipped,1090.68
ORD0001957,CUST000117,2025-05-14 14:37:02,shipped,1893.13
ORD0001958,CUST000044,2025-06-02 19:14:35,returned,4988.59
ORD0001959,CUST000112,2025-11-25 11:58:08,processing,764.94
ORD0001960,CUST000034,2025-10-09 11:51:26,shipped,2686.15
ORD0001961,CUST000178,2025-09-01 19:03:46,shipped,2176.22
ORD0001962,CUST000163,2025-07-18 16:11:15,canceled,3827.26
ORD0001963,CUST000151,2025-03-13 07:55:23,canceled,1506.2
ORD0001964,CUST000039,2025-05-25 01:20:52,shipped,3165.82
ORD0001965,CUST000072,2024-12-16 03:48:59,canceled,4843.5
ORD0001966,CUST000126,2025-08-03 06:38:07,delivered,3934.09
ORD0001967,CUST000170,2025-11-21 12:49:30,processing,2567.64
ORD0001968,CUST000193,2025-10-22 08:18:16,shipped,2618.52
ORD0001969,CUST000046,2025-03-12 07:18:51,delivered,2651.1
ORD0001970,CUST000124,2025-11-27 02:55:27,shipped,2926.87
ORD0001971,CUST000164,2025-12-07 11:24:02,delivered,3266.2
ORD0001972,CUST000054,2025-08-10 07:41:58,canceled,2287.8
ORD0001973,CUST000061,2025-03-27 10:53:05,shipped,2153.86
ORD0001974,CUST000097,2025-11-03 11:17:14,shipped,4220.04
ORD0001975,CUST000066,2025-09-15 07:41:01,processing,3770.53
ORD0001976,CUST000076,2025-09-08 08:20:14,shipped,1189.38
ORD0001977,CUST000011,2025-09-28 23:21:58,shipped,1715.05
ORD0001978,CUST000116,2025-11-27 19:25:41,shipped,1869.18
ORD0001979,CUST000128,2025-08-02 05:37:22,shipped,172.36
ORD0001980,CUST000114,2025-06-04 14:54:11,shipped,425.65
ORD0001981,CUST000022,2025-07-11 13:37:25,delivered,2588.32
ORD0001982,CUST000165,2025-01-04 02:51:36,delivered,4636.7
ORD0001983,CUST000026,2025-05-14 09:42:00,processing,239.49
ORD0001984,CUST000052,2025-07-19 04:58:08,shipped,1679.74
ORD0001985,CUST000078,2025-11-06 14:00:18,delivered,3433.52
ORD0001986,CUST000071,2025-03-01 13:16:49,delivered,4990.08
ORD0001987,CUST000193,2025-11-04 12:54:04,canceled,92.24
ORD0001988,CUST000077,2025-05-02 00:57:29,delivered,3926.48
ORD0001989,CUST000104,2025-10-19 11:00:15,delivered,3801.14
ORD0001990,CUST000004,2025-06-02 04:27:22,delivered,4946.91
ORD0001991,CUST000039,2025-07-18 06:58:27,shipped,3630.51
ORD0001992,CUST000054,2025-11-17 07:39:05,shipped,2955.67
ORD0001993,CUST000142,2025-10-06 18:05:58,delivered,2333.94
ORD0001994,CUST000022,2025-07-18 18:35:15,delivered,2172.53
ORD0001995,CUST000179,2025-07-04 17:36:40,shipped,2277.36
ORD0001996,CUST000143,2024-07-28 06:53:42,shipped,2908.67
ORD0001997,CUST000033,2025-11-24 22:23:32,canceled,97.92
ORD0001998,CUST000169,2025-12-09 03:39:25,shipped,2124.78
ORD0001999,CUST000176,2025-10-04 09:04:58,shipped,3904.28
ORD0002000,CUST000138,2025-06-08 07:43:25,shipped,165.04
